id_election;annee;type_election;tour;code_departement;libelle_departement;code_commune;libelle_commune;inscrits;abstentions;votants;nuls;exprimes;taux_participation;taux_abstention;taux_nuls_inscrits;taux_exprimes_inscrits
2022_pres_t1;2022;pres;1;69;Rhône;69281;Marennes;1420;253;1167;8;1134;82.18;17.82;0.56;79.86
2022_pres_t1;2022;pres;1;69;Rhône;69282;Meyzieu;22772;6029;16743;81;16426;73.52;26.48;0.36;72.13
2022_pres_t1;2022;pres;1;69;Rhône;69283;Mions;9350;1907;7443;55;7276;79.6;20.4;0.59;77.82
2022_pres_t1;2022;pres;1;69;Rhône;69284;Montanay;2467;360;2107;7;2070;85.41;14.59;0.28;83.91
2022_pres_t1;2022;pres;1;69;Rhône;69285;Pusignan;2862;598;2264;5;2226;79.11;20.89;0.17;77.78
2022_pres_t1;2022;pres;1;69;Rhône;69286;Rillieux-La-Pape;16801;4258;12543;80;12303;74.66;25.34;0.48;73.23
2022_pres_t1;2022;pres;1;69;Rhône;69287;Saint-Bonnet-De-Mure;5134;963;4171;12;4096;81.24;18.76;0.23;79.78
2022_pres_t1;2022;pres;1;69;Rhône;69288;Saint-Laurent-De-Mure;4374;970;3404;12;3342;77.82;22.18;0.27;76.41
2022_pres_t1;2022;pres;1;69;Rhône;69289;Saint-Pierre-De-Chandieu;3849;745;3104;6;3041;80.64;19.36;0.16;79.01
2022_pres_t1;2022;pres;1;69;Rhône;69290;Saint-Priest;29534;8827;20707;108;20295;70.11;29.89;0.37;68.72
2022_pres_t1;2022;pres;1;69;Rhône;69291;Saint-Symphorien-D'Ozon;4032;866;3166;17;3094;78.52;21.48;0.42;76.74
2022_pres_t1;2022;pres;1;69;Rhône;69292;Sathonay-Camp;4241;1004;3237;18;3182;76.33;23.67;0.42;75.03
2022_pres_t1;2022;pres;1;69;Rhône;69293;Sathonay-Village;1931;292;1639;4;1610;84.88;15.12;0.21;83.38
2022_pres_t1;2022;pres;1;69;Rhône;69294;Sérézin-Du-Rhône;2052;352;1700;8;1653;82.85;17.15;0.39;80.56
2022_pres_t1;2022;pres;1;69;Rhône;69295;Simandres;1425;202;1223;10;1184;85.82;14.18;0.7;83.09
2022_pres_t1;2022;pres;1;69;Rhône;69296;Solaize;2296;394;1902;7;1858;82.84;17.16;0.3;80.92
2022_pres_t1;2022;pres;1;69;Rhône;69297;Ternay;3945;810;3135;17;3076;79.47;20.53;0.43;77.97
2022_pres_t1;2022;pres;1;69;Rhône;69298;Toussieu;2216;374;1842;8;1795;83.12;16.88;0.36;81.0
2022_pres_t1;2022;pres;1;69;Rhône;69299;Colombier-Saugnieu;1989;388;1601;7;1563;80.49;19.51;0.35;78.58
2024_euro_t1;2024;euro;1;69;Rhône;69001;Affoux;317;138;179;2;174;56.47;43.53;0.63;54.89
2024_euro_t1;2024;euro;1;69;Rhône;69002;Aigueperse;216;99;117;4;107;54.17;45.83;1.85;49.54
2024_euro_t1;2024;euro;1;69;Rhône;69003;Albigny-Sur-Saône;1975;841;1134;6;1118;57.42;42.58;0.3;56.61
2024_euro_t1;2024;euro;1;69;Rhône;69004;Alix;485;188;297;4;289;61.24;38.76;0.82;59.59
2024_euro_t1;2024;euro;1;69;Rhône;69005;Ambérieux;415;147;268;3;262;64.58;35.42;0.72;63.13
2024_euro_t1;2024;euro;1;69;Rhône;69006;Amplepuis;3568;1659;1909;37;1832;53.5;46.5;1.04;51.35
2024_euro_t1;2024;euro;1;69;Rhône;69007;Ampuis;2162;870;1292;10;1270;59.76;40.24;0.46;58.74
2024_euro_t1;2024;euro;1;69;Rhône;69008;Ancy;521;176;345;5;337;66.22;33.78;0.96;64.68
2024_euro_t1;2024;euro;1;69;Rhône;69009;Anse;5329;2414;2915;13;2857;54.7;45.3;0.24;53.61
2024_euro_t1;2024;euro;1;69;Rhône;69010;L'Arbresle;4300;1942;2358;19;2311;54.84;45.16;0.44;53.74
2024_euro_t1;2024;euro;1;69;Rhône;69012;Les Ardillats;476;210;266;6;257;55.88;44.12;1.26;53.99
2024_euro_t1;2024;euro;1;69;Rhône;69013;Arnas;2843;1226;1617;15;1586;56.88;43.12;0.53;55.79
2024_euro_t1;2024;euro;1;69;Rhône;69014;Aveize;797;310;487;12;467;61.1;38.9;1.51;58.59
2024_euro_t1;2024;euro;1;69;Rhône;69016;Azolette;128;60;68;3;64;53.12;46.88;2.34;50.0
2024_euro_t1;2024;euro;1;69;Rhône;69017;Bagnols;583;232;351;2;345;60.21;39.79;0.34;59.18
2024_euro_t1;2024;euro;1;69;Rhône;69018;Beaujeu;1279;592;687;3;670;53.71;46.29;0.23;52.38
2024_euro_t1;2024;euro;1;69;Rhône;69019;Belleville-En-Beaujolais;8889;4689;4200;33;4123;47.25;52.75;0.37;46.38
2024_euro_t1;2024;euro;1;69;Rhône;69020;Belmont-D'Azergues;508;176;332;1;328;65.35;34.65;0.2;64.57
2024_euro_t1;2024;euro;1;69;Rhône;69021;Bessenay;1680;621;1059;12;1030;63.04;36.96;0.71;61.31
2024_euro_t1;2024;euro;1;69;Rhône;69022;Bibost;403;152;251;4;242;62.28;37.72;0.99;60.05
2024_euro_t1;2024;euro;1;69;Rhône;69023;Blacé;1239;444;795;5;774;64.16;35.84;0.4;62.47
2024_euro_t1;2024;euro;1;69;Rhône;69024;Val D'Oingt;3347;1307;2040;18;1999;60.95;39.05;0.54;59.73
2024_euro_t1;2024;euro;1;69;Rhône;69026;Le Breuil;390;165;225;0;222;57.69;42.31;0.0;56.92
2024_euro_t1;2024;euro;1;69;Rhône;69027;Brignais;9362;4121;5241;66;5125;55.98;44.02;0.7;54.74
2024_euro_t1;2024;euro;1;69;Rhône;69028;Brindas;4900;1759;3141;23;3080;64.1;35.9;0.47;62.86
2024_euro_t1;2024;euro;1;69;Rhône;69029;Bron;24053;11518;12535;131;12317;52.11;47.89;0.54;51.21
2024_euro_t1;2024;euro;1;69;Rhône;69030;Brullioles;675;296;379;4;370;56.15;43.85;0.59;54.81
2024_euro_t1;2024;euro;1;69;Rhône;69031;Brussieu;951;354;597;6;578;62.78;37.22;0.63;60.78
2024_euro_t1;2024;euro;1;69;Rhône;69032;Bully;1609;695;914;8;896;56.81;43.19;0.5;55.69
2024_euro_t1;2024;euro;1;69;Rhône;69033;Cailloux-Sur-Fontaines;2179;722;1457;8;1434;66.87;33.13;0.37;65.81
2024_euro_t1;2024;euro;1;69;Rhône;69034;Caluire-Et-Cuire;30593;12012;18581;112;18344;60.74;39.26;0.37;59.96
2024_euro_t1;2024;euro;1;69;Rhône;69035;Cenves;341;139;202;9;186;59.24;40.76;2.64;54.55
2024_euro_t1;2024;euro;1;69;Rhône;69036;Cercié;827;338;489;5;472;59.13;40.87;0.6;57.07
2024_euro_t1;2024;euro;1;69;Rhône;69037;Chambost-Allières;591;245;346;6;339;58.54;41.46;1.02;57.36
2024_euro_t1;2024;euro;1;69;Rhône;69038;Chambost-Longessaigne;664;251;413;9;395;62.2;37.8;1.36;59.49
2024_euro_t1;2024;euro;1;69;Rhône;69039;Chamelet;546;258;288;5;277;52.75;47.25;0.92;50.73
2024_euro_t1;2024;euro;1;69;Rhône;69040;Champagne-Au-Mont-D'Or;4197;1662;2535;14;2497;60.4;39.6;0.33;59.49
2024_euro_t1;2024;euro;1;69;Rhône;69042;La Chapelle-Sur-Coise;438;165;273;1;268;62.33;37.67;0.23;61.19
2024_euro_t1;2024;euro;1;69;Rhône;69043;Chaponost;6830;2422;4408;26;4350;64.54;35.46;0.38;63.69
2024_euro_t1;2024;euro;1;69;Rhône;69044;Charbonnières-Les-Bains;4376;1526;2850;12;2824;65.13;34.87;0.27;64.53
2024_euro_t1;2024;euro;1;69;Rhône;69045;Charentay;909;327;582;5;567;64.03;35.97;0.55;62.38
2024_euro_t1;2024;euro;1;69;Rhône;69046;Charly;3953;1460;2493;15;2455;63.07;36.93;0.38;62.1
2024_euro_t1;2024;euro;1;69;Rhône;69047;Charnay;724;269;455;1;451;62.85;37.15;0.14;62.29
2024_euro_t1;2024;euro;1;69;Rhône;69049;Chasselay;2421;885;1536;11;1502;63.44;36.56;0.45;62.04
2024_euro_t1;2024;euro;1;69;Rhône;69050;Châtillon;1744;669;1075;7;1058;61.64;38.36;0.4;60.67
2024_euro_t1;2024;euro;1;69;Rhône;69051;Chaussan;875;287;588;4;575;67.2;32.8;0.46;65.71
2024_euro_t1;2024;euro;1;69;Rhône;69052;Chazay-D'Azergues;3566;1324;2242;0;2201;62.87;37.13;0.0;61.72
2024_euro_t1;2024;euro;1;69;Rhône;69053;Chénas;448;195;253;3;249;56.47;43.53;0.67;55.58
2024_euro_t1;2024;euro;1;69;Rhône;69054;Chénelette;296;121;175;3;168;59.12;40.88;1.01;56.76
2024_euro_t1;2024;euro;1;69;Rhône;69055;Les Chères;1116;430;686;4;678;61.47;38.53;0.36;60.75
2024_euro_t1;2024;euro;1;69;Rhône;69056;Chessy;1436;547;889;12;854;61.91;38.09;0.84;59.47
2024_euro_t1;2024;euro;1;69;Rhône;69057;Chevinay;472;149;323;1;320;68.43;31.57;0.21;67.8
2024_euro_t1;2024;euro;1;69;Rhône;69058;Chiroubles;341;142;199;2;193;58.36;41.64;0.59;56.6
2024_euro_t1;2024;euro;1;69;Rhône;69059;Civrieux-D'Azergues;1200;442;758;2;749;63.17;36.83;0.17;62.42
2024_euro_t1;2024;euro;1;69;Rhône;69060;Claveisolles;462;171;291;5;279;62.99;37.01;1.08;60.39
2024_euro_t1;2024;euro;1;69;Rhône;69061;Cogny;968;390;578;8;562;59.71;40.29;0.83;58.06
2024_euro_t1;2024;euro;1;69;Rhône;69062;Coise;659;260;399;8;381;60.55;39.45;1.21;57.81
2024_euro_t1;2024;euro;1;69;Rhône;69063;Collonges-Au-Mont-D'Or;3550;1353;2197;10;2176;61.89;38.11;0.28;61.3
2024_euro_t1;2024;euro;1;69;Rhône;69064;Condrieu;2862;1226;1636;21;1599;57.16;42.84;0.73;55.87
2024_euro_t1;2024;euro;1;69;Rhône;69065;Corcelles-En-Beaujolais;718;334;384;9;364;53.48;46.52;1.25;50.7
2024_euro_t1;2024;euro;1;69;Rhône;69066;Cours;3146;1436;1710;39;1635;54.35;45.65;1.24;51.97
2024_euro_t1;2024;euro;1;69;Rhône;69067;Courzieu;918;424;494;6;475;53.81;46.19;0.65;51.74
2024_euro_t1;2024;euro;1;69;Rhône;69068;Couzon-Au-Mont-D'Or;1904;757;1147;8;1134;60.24;39.76;0.42;59.56
2024_euro_t1;2024;euro;1;69;Rhône;69069;Craponne;7945;3103;4842;38;4763;60.94;39.06;0.48;59.95
2024_euro_t1;2024;euro;1;69;Rhône;69070;Cublize;940;396;544;3;535;57.87;42.13;0.32;56.91
2024_euro_t1;2024;euro;1;69;Rhône;69071;Curis-Au-Mont-D'Or;933;300;633;0;629;67.85;32.15;0.0;67.42
2024_euro_t1;2024;euro;1;69;Rhône;69072;Dardilly;6955;2672;4283;14;4240;61.58;38.42;0.2;60.96
2024_euro_t1;2024;euro;1;69;Rhône;69074;Denicé;1174;422;752;8;739;64.05;35.95;0.68;62.95
2024_euro_t1;2024;euro;1;69;Rhône;69075;Dième;126;41;85;0;81;67.46;32.54;0.0;64.29
2024_euro_t1;2024;euro;1;69;Rhône;69076;Dommartin;2287;721;1566;10;1539;68.47;31.53;0.44;67.29
2024_euro_t1;2024;euro;1;69;Rhône;69077;Dracé;857;382;475;8;458;55.43;44.57;0.93;53.44
2024_euro_t1;2024;euro;1;69;Rhône;69078;Duerne;602;231;371;5;357;61.63;38.37;0.83;59.3
2024_euro_t1;2024;euro;1;69;Rhône;69080;Echalas;1394;509;885;6;868;63.49;36.51;0.43;62.27
2024_euro_t1;2024;euro;1;69;Rhône;69081;Ecully;11945;4541;7404;42;7318;61.98;38.02;0.35;61.26
2024_euro_t1;2024;euro;1;69;Rhône;69082;Emeringes;202;68;134;1;131;66.34;33.66;0.5;64.85
2024_euro_t1;2024;euro;1;69;Rhône;69083;Eveux;840;255;585;5;574;69.64;30.36;0.6;68.33
2024_euro_t1;2024;euro;1;69;Rhône;69084;Fleurie;965;415;550;9;535;56.99;43.01;0.93;55.44
2024_euro_t1;2024;euro;1;69;Rhône;69085;Fleurieu-Sur-Saône;1112;388;724;7;711;65.11;34.89;0.63;63.94
2024_euro_t1;2024;euro;1;69;Rhône;69086;Fleurieux-Sur-L'Arbresle;1977;551;1426;9;1391;72.13;27.87;0.46;70.36
2024_euro_t1;2024;euro;1;69;Rhône;69087;Fontaines-Saint-Martin;2240;757;1483;4;1473;66.21;33.79;0.18;65.76
2024_euro_t1;2024;euro;1;69;Rhône;69088;Fontaines-Sur-Saône;5093;2352;2741;22;2698;53.82;46.18;0.43;52.97
2024_euro_t1;2024;euro;1;69;Rhône;69089;Francheville;10244;3988;6256;39;6167;61.07;38.93;0.38;60.2
2024_euro_t1;2024;euro;1;69;Rhône;69090;Frontenas;700;300;400;5;387;57.14;42.86;0.71;55.29
2024_euro_t1;2024;euro;1;69;Rhône;69091;Givors;11702;7026;4676;43;4589;39.96;60.04;0.37;39.22
2024_euro_t1;2024;euro;1;69;Rhône;69092;Gleizé;5924;2849;3075;27;3023;51.91;48.09;0.46;51.03
2024_euro_t1;2024;euro;1;69;Rhône;69093;Grandris;833;393;440;4;424;52.82;47.18;0.48;50.9
2024_euro_t1;2024;euro;1;69;Rhône;69094;Grézieu-La-Varenne;4535;1877;2658;10;2627;58.61;41.39;0.22;57.93
2024_euro_t1;2024;euro;1;69;Rhône;69095;Grézieu-Le-Marché;656;278;378;7;362;57.62;42.38;1.07;55.18
2024_euro_t1;2024;euro;1;69;Rhône;69096;Grigny;5971;3089;2882;24;2822;48.27;51.73;0.4;47.26
2024_euro_t1;2024;euro;1;69;Rhône;69097;Les Haies;665;263;402;7;390;60.45;39.55;1.05;58.65
2024_euro_t1;2024;euro;1;69;Rhône;69098;Les Halles;345;157;188;2;181;54.49;45.51;0.58;52.46
2024_euro_t1;2024;euro;1;69;Rhône;69099;Haute-Rivoire;1019;430;589;7;558;57.8;42.2;0.69;54.76
2024_euro_t1;2024;euro;1;69;Rhône;69100;Irigny;6425;2422;4003;30;3928;62.3;37.7;0.47;61.14
2024_euro_t1;2024;euro;1;69;Rhône;69102;Joux;572;272;300;3;290;52.45;47.55;0.52;50.7
2024_euro_t1;2024;euro;1;69;Rhône;69103;Juliénas;707;280;427;4;415;60.4;39.6;0.57;58.7
2024_euro_t1;2024;euro;1;69;Rhône;69104;Jullié;322;117;205;4;192;63.66;36.34;1.24;59.63
2024_euro_t1;2024;euro;1;69;Rhône;69105;Lacenas;832;330;502;6;494;60.34;39.66;0.72;59.38
2024_euro_t1;2024;euro;1;69;Rhône;69106;Lachassagne;967;289;678;7;669;70.11;29.89;0.72;69.18
2024_euro_t1;2024;euro;1;69;Rhône;69107;Lamure-Sur-Azergues;736;318;418;6;397;56.79;43.21;0.82;53.94
2024_euro_t1;2024;euro;1;69;Rhône;69108;Lancié;758;292;466;5;455;61.48;38.52;0.66;60.03
2024_euro_t1;2024;euro;1;69;Rhône;69109;Lantignié;705;313;392;3;382;55.6;44.4;0.43;54.18
2024_euro_t1;2024;euro;1;69;Rhône;69110;Larajasse;1459;633;826;10;798;56.61;43.39;0.69;54.69
2024_euro_t1;2024;euro;1;69;Rhône;69111;Légny;501;181;320;5;313;63.87;36.13;1.0;62.48
2024_euro_t1;2024;euro;1;69;Rhône;69112;Lentilly;5045;1812;3233;15;3187;64.08;35.92;0.3;63.17
2024_euro_t1;2024;euro;1;69;Rhône;69113;Létra;624;241;383;5;374;61.38;38.62;0.8;59.94
2024_euro_t1;2024;euro;1;69;Rhône;69115;Limas;3452;1450;2002;13;1973;58.0;42.0;0.38;57.16
2024_euro_t1;2024;euro;1;69;Rhône;69116;Limonest;2903;1030;1873;16;1845;64.52;35.48;0.55;63.55
2024_euro_t1;2024;euro;1;69;Rhône;69117;Lissieu;2602;1004;1598;12;1579;61.41;38.59;0.46;60.68
2024_euro_t1;2024;euro;1;69;Rhône;69118;Loire-Sur-Rhône;2027;861;1166;14;1141;57.52;42.48;0.69;56.29
2024_euro_t1;2024;euro;1;69;Rhône;69119;Longes;667;243;424;5;414;63.57;36.43;0.75;62.07
2024_euro_t1;2024;euro;1;69;Rhône;69120;Longessaigne;444;209;235;2;231;52.93;47.07;0.45;52.03
2024_euro_t1;2024;euro;1;69;Rhône;69121;Lozanne;2226;887;1339;13;1313;60.15;39.85;0.58;58.98
2024_euro_t1;2024;euro;1;69;Rhône;69122;Lucenay;1617;623;994;5;972;61.47;38.53;0.31;60.11
2024_euro_t1;2024;euro;1;69;Rhône;69123;Lyon;295638;108042;187596;947;185610;63.45;36.55;0.32;62.78
2024_euro_t1;2024;euro;1;69;Rhône;69124;Marchampt;388;155;233;4;228;60.05;39.95;1.03;58.76
2024_euro_t1;2024;euro;1;69;Rhône;69125;Marcilly-D'Azergues;809;307;502;4;493;62.05;37.95;0.49;60.94
2024_euro_t1;2024;euro;1;69;Rhône;69126;Marcy;673;221;452;1;446;67.16;32.84;0.15;66.27
2024_euro_t1;2024;euro;1;69;Rhône;69127;Marcy-L'Etoile;2493;814;1679;1;1659;67.35;32.65;0.04;66.55
2024_euro_t1;2024;euro;1;69;Rhône;69130;Meaux-La-Montagne;198;86;112;4;105;56.57;43.43;2.02;53.03
2024_euro_t1;2024;euro;1;69;Rhône;69131;Messimy;2730;986;1744;16;1709;63.88;36.12;0.59;62.6
2024_euro_t1;2024;euro;1;69;Rhône;69132;Meys;618;267;351;0;340;56.8;43.2;0.0;55.02
2024_euro_t1;2024;euro;1;69;Rhône;69133;Millery;3297;1336;1961;26;1915;59.48;40.52;0.79;58.08
2024_euro_t1;2024;euro;1;69;Rhône;69134;Moiré;210;65;145;0;143;69.05;30.95;0.0;68.1
2024_euro_t1;2024;euro;1;69;Rhône;69135;Deux-Grosnes;1401;573;828;20;792;59.1;40.9;1.43;56.53
2024_euro_t1;2024;euro;1;69;Rhône;69136;Montagny;2259;910;1349;6;1326;59.72;40.28;0.27;58.7
2024_euro_t1;2024;euro;1;69;Rhône;69137;Montmelas-Saint-Sorlin;338;122;216;1;212;63.91;36.09;0.3;62.72
2024_euro_t1;2024;euro;1;69;Rhône;69138;Montromant;353;143;210;1;203;59.49;40.51;0.28;57.51
2024_euro_t1;2024;euro;1;69;Rhône;69139;Montrottier;1078;413;665;8;649;61.69;38.31;0.74;60.2
2024_euro_t1;2024;euro;1;69;Rhône;69140;Morancé;1860;679;1181;7;1157;63.49;36.51;0.38;62.2
2024_euro_t1;2024;euro;1;69;Rhône;69141;Mornant;4971;1773;3198;25;3139;64.33;35.67;0.5;63.15
2024_euro_t1;2024;euro;1;69;Rhône;69142;La Mulatière;3908;1839;2069;8;2045;52.94;47.06;0.2;52.33
2024_euro_t1;2024;euro;1;69;Rhône;69143;Neuville-Sur-Saône;5043;2293;2750;16;2718;54.53;45.47;0.32;53.9
2024_euro_t1;2024;euro;1;69;Rhône;69145;Odenas;620;233;387;7;377;62.42;37.58;1.13;60.81
2024_euro_t1;2024;euro;1;69;Rhône;69148;Orliénas;2069;714;1355;15;1321;65.49;34.51;0.72;63.85
2024_euro_t1;2024;euro;1;69;Rhône;69149;Oullins-Pierre-Bénite;23880;10747;13133;111;12908;55.0;45.0;0.46;54.05
2024_euro_t1;2024;euro;1;69;Rhône;69151;Le Perréon;1147;427;720;8;701;62.77;37.23;0.7;61.12
2024_euro_t1;2024;euro;1;69;Rhône;69153;Poleymieux-Au-Mont-D'Or;856;263;593;6;587;69.28;30.72;0.7;68.57
2024_euro_t1;2024;euro;1;69;Rhône;69154;Pollionnay;1835;703;1132;16;1105;61.69;38.31;0.87;60.22
2024_euro_t1;2024;euro;1;69;Rhône;69155;Pomeys;941;398;543;8;528;57.7;42.3;0.85;56.11
2024_euro_t1;2024;euro;1;69;Rhône;69156;Pommiers;2038;689;1349;6;1332;66.19;33.81;0.29;65.36
2024_euro_t1;2024;euro;1;69;Rhône;69157;Vindry-Sur-Turdine;4017;1771;2246;23;2178;55.91;44.09;0.57;54.22
2024_euro_t1;2024;euro;1;69;Rhône;69159;Porte Des Pierres Dorées;3086;1251;1835;21;1794;59.46;40.54;0.68;58.13
2024_euro_t1;2024;euro;1;69;Rhône;69160;Poule-Les-Echarmeaux;866;360;506;5;492;58.43;41.57;0.58;56.81
2024_euro_t1;2024;euro;1;69;Rhône;69161;Propières;403;182;221;2;215;54.84;45.16;0.5;53.35
2024_euro_t1;2024;euro;1;69;Rhône;69162;Quincié-En-Beaujolais;1023;414;609;10;583;59.53;40.47;0.98;56.99
2024_euro_t1;2024;euro;1;69;Rhône;69163;Quincieux;2633;1020;1613;11;1582;61.26;38.74;0.42;60.08
2024_euro_t1;2024;euro;1;69;Rhône;69164;Ranchal;291;117;174;3;167;59.79;40.21;1.03;57.39
2024_euro_t1;2024;euro;1;69;Rhône;69165;Régnié-Durette;849;279;570;2;557;67.14;32.86;0.24;65.61
2024_euro_t1;2024;euro;1;69;Rhône;69166;Riverie;197;74;123;0;121;62.44;37.56;0.0;61.42
2024_euro_t1;2024;euro;1;69;Rhône;69167;Rivolet;438;141;297;3;291;67.81;32.19;0.68;66.44
2024_euro_t1;2024;euro;1;69;Rhône;69168;Rochetaillée-Sur-Saône;1010;373;637;8;629;63.07;36.93;0.79;62.28
2024_euro_t1;2024;euro;1;69;Rhône;69169;Ronno;550;198;352;7;340;64.0;36.0;1.27;61.82
2024_euro_t1;2024;euro;1;69;Rhône;69170;Rontalon;922;383;539;5;529;58.46;41.54;0.54;57.38
2024_euro_t1;2024;euro;1;69;Rhône;69171;Sain-Bel;1764;826;938;6;921;53.17;46.83;0.34;52.21
2024_euro_t1;2024;euro;1;69;Rhône;69172;Salles-Arbuissonnas-En-Beaujolais;598;197;401;1;389;67.06;32.94;0.17;65.05
2024_euro_t1;2024;euro;1;69;Rhône;69173;Sarcey;744;289;455;10;437;61.16;38.84;1.34;58.74
2024_euro_t1;2024;euro;1;69;Rhône;69174;Les Sauvages;476;173;303;0;298;63.66;36.34;0.0;62.61
2024_euro_t1;2024;euro;1;69;Rhône;69175;Savigny;1588;606;982;9;962;61.84;38.16;0.57;60.58
2024_euro_t1;2024;euro;1;69;Rhône;69176;Soucieu-En-Jarrest;3516;1500;2016;7;1988;57.34;42.66;0.2;56.54
2024_euro_t1;2024;euro;1;69;Rhône;69177;Sourcieux-Les-Mines;1620;611;1009;5;989;62.28;37.72;0.31;61.05
2024_euro_t1;2024;euro;1;69;Rhône;69178;Souzy;525;215;310;10;292;59.05;40.95;1.9;55.62
2024_euro_t1;2024;euro;1;69;Rhône;69179;Beauvallon;3184;1289;1895;19;1846;59.52;40.48;0.6;57.98
2024_euro_t1;2024;euro;1;69;Rhône;69180;Saint-André-La-Côte;218;66;152;1;147;69.72;30.28;0.46;67.43
2024_euro_t1;2024;euro;1;69;Rhône;69181;Saint-Appolinaire;158;48;110;3;103;69.62;30.38;1.9;65.19
2024_euro_t1;2024;euro;1;69;Rhône;69182;Saint-Bonnet-Des-Bruyères;326;146;180;1;172;55.21;44.79;0.31;52.76
2024_euro_t1;2024;euro;1;69;Rhône;69183;Saint-Bonnet-Le-Troncy;247;95;152;2;148;61.54;38.46;0.81;59.92
2024_euro_t1;2024;euro;1;69;Rhône;69184;Sainte-Catherine;706;280;426;5;413;60.34;39.66;0.71;58.5
2024_euro_t1;2024;euro;1;69;Rhône;69186;Saint-Clément-De-Vers;192;68;124;2;119;64.58;35.42;1.04;61.98
2024_euro_t1;2024;euro;1;69;Rhône;69187;Saint-Clément-Les-Places;491;179;312;4;299;63.54;36.46;0.81;60.9
2024_euro_t1;2024;euro;1;69;Rhône;69188;Saint-Clément-Sur-Valsonne;604;289;315;0;310;52.15;47.85;0.0;51.32
2024_euro_t1;2024;euro;1;69;Rhône;69189;Sainte-Colombe;1472;589;883;13;863;59.99;40.01;0.88;58.63
2024_euro_t1;2024;euro;1;69;Rhône;69190;Sainte-Consorce;1664;573;1091;5;1072;65.56;34.44;0.3;64.42
2024_euro_t1;2024;euro;1;69;Rhône;69191;Saint-Cyr-Au-Mont-D'Or;5165;1824;3341;19;3301;64.69;35.31;0.37;63.91
2024_euro_t1;2024;euro;1;69;Rhône;69192;Saint-Cyr-Le-Chatoux;139;29;110;1;108;79.14;20.86;0.72;77.7
2024_euro_t1;2024;euro;1;69;Rhône;69193;Saint-Cyr-Sur-Le-Rhône;1075;358;717;10;699;66.7;33.3;0.93;65.02
2024_euro_t1;2024;euro;1;69;Rhône;69194;Saint-Didier-Au-Mont-D'Or;5825;1887;3938;19;3902;67.61;32.39;0.33;66.99
2024_euro_t1;2024;euro;1;69;Rhône;69196;Saint-Didier-Sur-Beaujeu;495;228;267;8;254;53.94;46.06;1.62;51.31
2024_euro_t1;2024;euro;1;69;Rhône;69197;Saint-Etienne-Des-Oullières;1788;790;998;12;969;55.82;44.18;0.67;54.19
2024_euro_t1;2024;euro;1;69;Rhône;69198;Saint-Etienne-La-Varenne;611;231;380;2;370;62.19;37.81;0.33;60.56
2024_euro_t1;2024;euro;1;69;Rhône;69199;Saint-Fons;8262;5066;3196;23;3142;38.68;61.32;0.28;38.03
2024_euro_t1;2024;euro;1;69;Rhône;69200;Saint-Forgeux;1238;566;672;9;651;54.28;45.72;0.73;52.58
2024_euro_t1;2024;euro;1;69;Rhône;69201;Sainte-Foy-L'Argentière;890;421;469;4;448;52.7;47.3;0.45;50.34
2024_euro_t1;2024;euro;1;69;Rhône;69202;Sainte-Foy-Lès-Lyon;15889;5803;10086;55;9971;63.48;36.52;0.35;62.75
2024_euro_t1;2024;euro;1;69;Rhône;69203;Saint-Genis-L'Argentière;721;305;416;5;408;57.7;42.3;0.69;56.59
2024_euro_t1;2024;euro;1;69;Rhône;69204;Saint-Genis-Laval;14733;5574;9159;75;9033;62.17;37.83;0.51;61.31
2024_euro_t1;2024;euro;1;69;Rhône;69205;Saint-Genis-Les-Ollières;3884;1405;2479;14;2447;63.83;36.17;0.36;63.0
2024_euro_t1;2024;euro;1;69;Rhône;69206;Saint-Georges-De-Reneins;3482;1603;1879;19;1839;53.96;46.04;0.55;52.81
2024_euro_t1;2024;euro;1;69;Rhône;69207;Saint-Germain-Au-Mont-D'Or;2230;947;1283;13;1256;57.53;42.47;0.58;56.32
2024_euro_t1;2024;euro;1;69;Rhône;69208;Saint-Germain-Nuelles;1808;688;1120;10;1091;61.95;38.05;0.55;60.34
2024_euro_t1;2024;euro;1;69;Rhône;69209;Saint-Igny-De-Vers;490;236;254;9;240;51.84;48.16;1.84;48.98
2024_euro_t1;2024;euro;1;69;Rhône;69212;Saint-Jean-Des-Vignes;376;148;228;1;224;60.64;39.36;0.27;59.57
2024_euro_t1;2024;euro;1;69;Rhône;69214;Saint-Jean-La-Bussière;907;363;544;13;518;59.98;40.02;1.43;57.11
2024_euro_t1;2024;euro;1;69;Rhône;69215;Saint-Julien;721;265;456;2;447;63.25;36.75;0.28;62.0
2024_euro_t1;2024;euro;1;69;Rhône;69216;Saint-Julien-Sur-Bibost;448;175;273;4;265;60.94;39.06;0.89;59.15
2024_euro_t1;2024;euro;1;69;Rhône;69217;Saint-Just-D'Avray;605;218;387;5;374;63.97;36.03;0.83;61.82
2024_euro_t1;2024;euro;1;69;Rhône;69218;Saint-Lager;749;315;434;6;425;57.94;42.06;0.8;56.74
2024_euro_t1;2024;euro;1;69;Rhône;69219;Saint-Laurent-D'Agny;1811;703;1108;10;1088;61.18;38.82;0.55;60.08
2024_euro_t1;2024;euro;1;69;Rhône;69220;Saint-Laurent-De-Chamousset;1323;569;754;9;724;56.99;43.01;0.68;54.72
2024_euro_t1;2024;euro;1;69;Rhône;69225;Saint-Marcel-L'Eclairé;459;159;300;1;292;65.36;34.64;0.22;63.62
